Add Date,Ex-factory,Client Code,Client,Trim Size,Format,PP,Signature,Illustration,Binding Cat.,Binding,Job Amount,Invoiced Amount,Cost Price,Job Qty,Fold,Bind,Lam?,Foil?,UV?,Emboss?,Lam,Foil,Emboss,Spot UV,Text Stock Code 
28/05/2015 6:27,28/05/2015,clientB,AU,198x128,B,636,"384pp, 216pp, 36pp",N,PB,PERFECT,"8,754.00","8,756.87","6,762.84","3,000",N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-1140-065
28/05/2015 7:21,28/05/2015,clientB,AU,198x128,B,504,"480pp, 24pp",N,PB,PERFECT,"8,439.00","8,675.21","7,271.80","5,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
28/05/2015 7:42,28/05/2015,clientA,Australia Pty Ltd,233x154,C,304,304pp,N,PB,PERFECT,"1,189.00","1,189.00","1,072.58",300,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
28/05/2015 8:29,28/05/2015,clientA,Australia Pty Ltd,233x154,C,416,"400pp, 16pp",Y,PB,PERFECT,"5,696.00","5,956.70","2,876.48","1,000",Done,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
28/05/2015 8:59,28/05/2015,clientA,Australia Pty Ltd,233x154,C,304,304,N,PB,PERFECT,"6,021.00","6,199.36","3,583.87","2,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
28/05/2015 9:44,28/05/2015,clientA,Australia Pty Ltd,233x154,C,352,352pp,N,PB,PERFECT,"3,380.00","3,380.00","2,301.55","1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
28/05/2015 9:56,28/05/2015,clientB,AU,198x128,B,648,"576pp, 72pp",N,PB,PERFECT,"5,940.00","6,062.10","4,775.61","2,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
28/05/2015 10:08,28/05/2015,clientB,AU,198x128,B,304,"288pp, 16pp",N,PB,PERFECT,"3,583.00","3,660.99","3,171.61","3,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
28/05/2015 11:24,28/05/2015,clientB,AU,198x128,B,328,"192pp, 72pp, 64pp",N,PB,PERFECT,"3,672.00","3,768.60","3,641.29","3,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
28/05/2015 11:24,28/05/2015,clientB,AU,198x128,B,392,"288pp, 72pp, 32pp",N,PB,PERFECT,"4,744.00","4,865.50","4,443.63","3,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
28/05/2015 11:49,28/05/2015,clientB,AU,198x128,B,400,"384pp, 16pp",N,PB,PERFECT,"4,243.00","4,357.30","3,868.95","3,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
28/05/2015 13:37,28/05/2015,clientA,Australia Pty Ltd,198x129,B,184,184pp,N,PB,PERFECT,"2,790.00","3,010.30","1,885.70","2,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
29/05/2015 7:48,29/05/2015,clientB,AU,198x128,B,336,"288pp, 48pp",N,PB,PERFECT,"5,048.00","5,193.64","4,697.74","5,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
1/06/2015 8:40,1/06/2015,clientB,AU,198x128,B,544,"480pp, 64pp",N,PB,PERFECT,"6,184.50","6,283.41","5,226.14","2,500",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
2/06/2015 8:41,2/06/2015,clientA,Australia Pty Ltd,233x154,C,400,400pp,N,PB,PERFECT,5.03,52.8,225.19,40,N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBOW-0320-073
2/06/2015 12:06,2/06/2015,clientB,AU,195x130,B,84,"64pp, 20pp (16pp +1x4pp)",N,PB,PERFECT,"3,185.00","3,245.75","2,157.62","1,500",Done,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0590-0846-065
2/06/2015 12:28,2/06/2015,clientA,Australia Pty Ltd,198x129,B,464,464pp,N,PB,PERFECT,"6,867.00","6,925.11","3,881.71","3,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
3/06/2015 11:15,3/06/2015,clientA,Australia Pty Ltd,233x154,C,384,384pp,N,PB,PERFECT,"6,567.00","6,833.34","3,989.34","2,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
5/06/2015 8:52,5/06/2015,clientB,AU,198x128,B,400,400 pp,N,PB,PERFECT,"2,353.00","2,401.23","1,721.16","1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
5/06/2015 13:38,5/06/2015,clientA,Australia Pty Ltd,233x154,C,400,400pp,N,PB,PERFECT,0,52.8,420.2,80,N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0980-065
5/06/2015 15:50,5/06/2015,clientA,Australia Pty Ltd,233x154,C,288,288pp,N,PB,PERFECT,0,94.06,558.04,250,N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0980-065
9/06/2015 7:26,9/06/2015,clientA,Australia Pty Ltd,233x154,C,368,368pp,N,PB,PERFECT,196.31,52.8,217.05,40,N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBOW-0320-073
9/06/2015 8:40,9/06/2015,clientB,AU,198x128,B,96,96pp,N,PB,PERFECT,938,955.94,628.82,"1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
9/06/2015 9:11,9/06/2015,clientB,AU,198x128,B,512,"480pp, 32pp",N,PB,PERFECT,"6,378.50","6,481.40","5,743.61","4,500",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
9/06/2015 10:05,9/06/2015,clientB,AU,198x128,B,544,544pp,N,PB,PERFECT,"3,994.99","4,143.30","2,791.17","1,500",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
9/06/2015 12:17,9/06/2015,clientB,AU,216x135,C,304,"256pp, 48pp",N,PB,PERFECT,"4,618.00","4,652.74","3,580.58","2,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
9/06/2015 13:42,9/06/2015,clientA,Australia Pty Ltd,233x154,C,240,240pp,N,PB,PERFECT,"2,422.00","2,523.00","1,614.37","1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
9/06/2015 14:51,9/06/2015,clientA,Australia Pty Ltd,233x154,C,432,"384pp, 16pp, 2 x 16pp",Y,HB,CASEPERF,"22,630.00","22,862.33","18,975.02","5,000",Done,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBOW-0980-073
9/06/2015 16:21,9/06/2015,clientA,Australia Pty Ltd,233x154,C,336,336pp,N,PB,PERFECT,"9,762.00","9,983.28","7,400.61","4,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
10/06/2015 7:12,10/06/2015,clientA,Australia Pty Ltd,233x154,C,368,368pp,N,PB,PERFECT,803,803,639.42,200,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
10/06/2015 9:03,10/06/2015,clientB,AU,198x128,B,336,"288pp, 48pp",N,PB,PERFECT,"3,091.00","3,146.53","2,693.77","2,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
10/06/2015 11:58,10/06/2015,clientB,AU,198x128,B,336,"288pp, 48pp",N,PB,PERFECT,"9,972.05","10,260.15","9,243.94","11,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
11/06/2015 9:37,11/06/2015,clientA,Australia Pty Ltd,233x154,C,512,512pp,N,PB,PERFECT,"11,102.00","11,108.34","7,427.10","3,500",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
12/06/2015 11:17,12/06/2015,clientA,Australia Pty Ltd,233x154,C,448,448pp,N,PB,PERFECT,"11,200.00","11,205.60","8,408.53","4,000",N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0980-065
12/06/2015 11:43,12/06/2015,clientA,Australia Pty Ltd,233x154,C,416,416pp,N,PB,PERFECT,"10,040.00","10,045.02","7,104.62","4,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
12/06/2015 12:33,12/06/2015,clientA,Australia Pty Ltd,198x129,B,240,240pp,N,PB,PERFECT,"6,289.00","6,480.57","3,256.02","4,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
12/06/2015 13:50,12/06/2015,clientA,Australia Pty Ltd,233x154,C,384,"336pp, 32pp, 1 x 16pp",Y,PB,PERFECT,"8,785.00","8,790.02","6,832.21","3,500",Done,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
12/06/2015 14:13,12/06/2015,clientA,Australia Pty Ltd,233x154,C,560,"528pp, 16pp, 1 x 16pp",Y,PB,PERFECT,"12,474.00","12,481.13","9,115.56","3,500",Done,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
12/06/2015 14:14,12/06/2015,clientA,Australia Pty Ltd,198x129,B,416,"400pp, 1 x 16pp",Y,PB,PERFECT,578,578,560.28,100,N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
15/06/2015 8:05,15/06/2015,clientA,Australia Pty Ltd,233x154,C,272,272pp,N,PB,PERFECT,"11,252.00","11,513.92","7,902.68","5,500",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
15/06/2015 10:50,15/06/2015,clientB,AU,198x128,B,240,"192pp, 48pp",N,PB,PERFECT,"2,905.00","2,962.46","2,636.46","3,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
15/06/2015 12:26,15/06/2015,clientB,AU,198x128,B,336,"288pp, 48pp",N,PB,PERFECT,"5,098.00","5,233.14","4,723.29","5,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
15/06/2015 16:37,15/06/2015,clientA,Australia Pty Ltd,233x154,C,488,488pp,N,PB,PERFECT,"4,302.00","4,302.00","2,632.42",900,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
15/06/2015 17:07,15/06/2015,clientA,Australia Pty Ltd,233x154,C,384,384,N,PB,PERFECT,"8,315.50","8,532.29","5,170.51","2,500",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
16/06/2015 7:59,16/06/2015,clientA,Australia Pty Ltd,233x154,C,384,384pp,N,PB,PERFECT,"1,841.00","1,841.00","1,584.91",400,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
16/06/2015 10:36,16/06/2015,clientA,Australia Pty Ltd,198x129,B,352,"288pp, 64pp",N,PB,PERFECT,"40,053.00","40,474.75","30,228.66","40,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-055
16/06/2015 11:04,16/06/2015,clientA,Australia Pty Ltd,198x129,B,352,"288pp, 64pp",N,PB,PERFECT,"48,803.00","48,969.44","36,804.08","50,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-055
16/06/2015 12:02,16/06/2015,clientA,Australia Pty Ltd,198x129,B,252,"216pp, 36pp",N,PB,PERFECT,"37,593.00","37,741.74","28,205.95","50,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0855-055
16/06/2015 12:29,16/06/2015,clientA,Australia Pty Ltd,198x129,B,336,"320pp, 1 x 16pp",Y,PB,PERFECT,"1,078.00","1,078.00",641.99,300,N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
16/06/2015 12:31,16/06/2015,clientA,Australia Pty Ltd,198x129,B,288,288pp,N,PB,PERFECT,356,356,388.66,100,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
16/06/2015 13:15,16/06/2015,clientB,AU,198x128,B,576,576pp,N,PB,PERFECT,"5,169.00","5,379.00","3,700.08","1,500",N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0980-065
16/06/2015 13:24,16/06/2015,clientA,Australia Pty Ltd,234x153,C,352,352pp,N,PB,PERFECT,"2,651.00","2,651.00","1,998.62",700,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
16/06/2015 13:41,16/06/2015,clientA,Australia Pty Ltd,198x129,B,520,520pp,N,PB,PERFECT,"1,617.00","1,617.00","1,192.03",500,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBO-0980-050
16/06/2015 14:34,16/06/2015,clientA,Australia Pty Ltd,233x154,C,412,"384pp, 16pp, 12pp",Y,PB,PERFECT,"18,317.00","18,557.55","12,731.50","7,000",Done,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
16/06/2015 15:43,16/06/2015,clientA,Australia Pty Ltd,198x129,B,480,480pp,N,PB,PERFECT,"28,528.05","28,905.04","15,894.15","15,000",N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBO-1140-050
16/06/2015 17:13,16/06/2015,clientA,Australia Pty Ltd,233x154,C,336,336pp,N,PB,PERFECT,"1,862.00","1,862.00","1,582.97",500,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
17/06/2015 5:42,17/06/2015,clientA,Australia Pty Ltd,233x154,C,288,288pp,N,PB,PERFECT,"1,410.00","1,410.00","1,250.01",400,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
17/06/2015 6:09,17/06/2015,clientA,Australia Pty Ltd,233x154,C,464,"432pp, 2 x 16pp",Y,PB,PERFECT,"12,417.00","12,643.80","8,529.14","3,000",Done,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
17/06/2015 6:38,17/06/2015,clientA,Australia Pty Ltd,198x129,B,480,480pp,N,PB,PERFECT,882,882,674.65,300,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
17/06/2015 7:03,17/06/2015,clientA,Australia Pty Ltd,198x129,B,408,408pp,N,PB,PERFECT,794,794,563.81,300,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
17/06/2015 8:36,17/06/2015,clientA,Australia Pty Ltd,198x129,B,216,216pp,N,PB,PERFECT,"9,456.96","9,765.80","5,874.83","8,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
17/06/2015 9:00,17/06/2015,clientA,Australia Pty Ltd,198x129,B,180,"144pp, 36pp",N,PB,PERFECT,"8,498.96","8,550.16","4,870.49","8,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0855-055
17/06/2015 11:58,17/06/2015,clientA,Australia Pty Ltd,233x154,C,384,384pp,N,PB,PERFECT,"2,742.50","2,742.50","1,996.25",750,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
17/06/2015 13:03,17/06/2015,clientA,Australia Pty Ltd,233x154,C,416,416pp,N,PB,PERFECT,"11,126.99","11,136.56","6,564.88","3,500",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
17/06/2015 18:31,17/06/2015,clientB,AU,198x128,B,256,"192pp, 64pp",N,PB,PERFECT,"3,418.00","3,503.35","4,369.23","3,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
18/06/2015 9:02,18/06/2015,clientA,Australia Pty Ltd,233x154,C,368,"352pp, 16pp",N,PB,PERFECT,"20,099.00","20,788.78","17,516.55","10,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0654-073
18/06/2015 11:35,18/06/2015,clientB,AU,198x128,B,272,272pp,N,PB,PERFECT,"1,575.00","1,639.50","1,002.08","1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
18/06/2015 16:25,18/06/2015,clientA,Australia Pty Ltd,233x154,C,320,320pp,N,PB,PERFECT,"18,668.00","18,979.55","15,707.68","10,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0654-073
18/06/2015 17:15,18/06/2015,clientA,Australia Pty Ltd,233x154,C,304,"288, 16pp",N,PB,PERFECT,"9,656.00","9,896.87","7,582.82","5,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0654-073
18/06/2015 18:03,18/06/2015,clientA,Australia Pty Ltd,198x129,B,384,384pp,N,PB,PERFECT,"280,564.00","288,077.03","166,066.33","300,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-055
19/06/2015 7:38,19/06/2015,clientA,Australia Pty Ltd,198x129,B,368,368pp,N,PB,PERFECT,"5,780.00","5,962.58","3,068.78","3,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
19/06/2015 10:42,19/06/2015,clientB,AU,198x128,B,288,288pp,N,PB,PERFECT,"2,935.00","2,936.02","2,811.93","3,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-055
19/06/2015 11:21,19/06/2015,clientB,AU,198x128,B,224,"192pp, 32pp",N,PB,PERFECT,"2,792.00","2,792.88","2,713.50","3,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-055
19/06/2015 14:03,19/06/2015,clientA,Australia Pty Ltd,198x129,B,384,384,N,HB,CASEPERF,"26,685.00","27,260.97","19,532.83","12,500",Done,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-1140-055
22/06/2015 15:25,22/06/2015,clientA,Australia Pty Ltd,233x154,C,544,544pp,N,PB,PERFECT,"4,805.00","4,805.00","3,012.33","1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
23/06/2015 9:40,23/06/2015,clientA,Australia Pty Ltd,234x153,C,352,352pp,N,PB,PERFECT,"2,651.00","2,651.00","1,904.47",700,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
24/06/2015 10:35,24/06/2015,clientB,AU,198x128,B,400,"384pp, 16pp",N,PB,PERFECT,"4,698.00","4,743.19","5,766.56","2,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
24/06/2015 11:07,24/06/2015,clientB,AU,198x128,B,568,"480pp, 72pp, 16pp",N,PB,PERFECT,"5,757.00","5,805.93","7,395.22","2,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
24/06/2015 11:48,24/06/2015,clientB,AU,198x128,B,512,"480pp, 32pp",N,PB,PERFECT,"5,298.00","5,381.52","6,763.67","2,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
24/06/2015 12:10,24/06/2015,clientB,AU,198x128,B,480,480pp,N,PB,PERFECT,"4,892.00","4,899.90","6,217.44","2,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
25/06/2015 10:05,25/06/2015,clientA,Australia Pty Ltd,233x154,C,344,344pp,N,PB,PERFECT,0,70.45,446.07,140,N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBOW-0980-073
25/06/2015 12:57,25/06/2015,clientB,AU,198x128,B,160,"96pp, 64pp",N,PB,PERFECT,"2,596.00","2,653.15","2,580.16","3,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
26/06/2015 7:00,26/06/2015,clientB,AU,198x128,B,272,"192pp, 48pp, 32pp",N,PB,PERFECT,"4,143.00","4,222.15","3,263.56","4,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
26/06/2015 9:38,26/06/2015,clientA,Australia Pty Ltd,233x154,C,432,"384pp, 16pp, 32pp",Y,HB,CASEPERF,"20,000.00","18,164.00","14,995.70","2,000",Done,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBOW-0980-073
26/06/2015 11:41,26/06/2015,clientB,AU,198x128,B,328,"192pp, 72pp, 64pp",N,PB,PERFECT,"3,028.00","3,080.81","3,013.83","2,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
29/06/2015 16:57,29/06/2015,clientB,AU,198x128,B,336,"288pp, 48pp",N,PB,PERFECT,"3,760.00","3,760.67","3,324.31","3,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
1/07/2015 9:09,1/07/2015,clientB,AU,198x128,B,320,"288pp, 32pp",N,PB,PERFECT,"3,039.00","3,103.70","2,689.69","2,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
1/07/2015 13:17,1/07/2015,clientB,AU,198x128,B,448,"384pp, 64pp",N,PB,PERFECT,"3,929.00","3,944.84","3,481.20","2,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
2/07/2015 8:36,2/07/2015,clientA,Australia Pty Ltd,233x154,C,480,480pp,N,PB,PERFECT,0,94.72,599.9,160,N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0980-065
3/07/2015 7:47,3/07/2015,clientA,Australia Pty Ltd,233x154,C,360,360pp,N,PB,PERFECT,5.03,52.8,184.99,40,N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0320-065
3/07/2015 10:45,3/07/2015,ABCD,ABCD Pty Ltd,208x135,B+,256,256 pp,N,PB,PERFECT,"3,310.00","3,310.00","1,818.86","1,500",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
3/07/2015 13:18,3/07/2015,clientA,Australia Pty Ltd,233x154,C,272,272pp,N,PB,PERFECT,"1,784.00","1,784.00","1,151.10",500,N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0980-065
6/07/2015 7:44,6/07/2015,clientA,Australia Pty Ltd,233x154,C,416,416pp,N,PB,PERFECT,"2,119.00","2,119.00","1,471.23",500,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
6/07/2015 12:11,6/07/2015,clientA,Australia Pty Ltd,233x154,C,488,488pp,N,PB,PERFECT,976,976,976.53,150,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
7/07/2015 9:13,7/07/2015,clientB,AU,198x128,B,304,"288pp, 16pp",N,PB,PERFECT,"3,768.70","3,788.51","3,403.44","3,300",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
7/07/2015 17:19,7/07/2015,clientA,Australia Pty Ltd,234x153,C,512,512pp,N,PB,PERFECT,"12,280.00","12,280.00","8,328.40","4,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
7/07/2015 17:29,7/07/2015,clientA,Australia Pty Ltd,234x153,C,608,608pp,N,PB,PERFECT,"14,504.00","14,504.00","9,116.10","4,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
7/07/2015 17:44,7/07/2015,clientA,Australia Pty Ltd,233x154,C,448,448pp,N,PB,PERFECT,"8,961.00","8,961.00","5,651.29","3,000",N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0980-065
7/07/2015 18:06,7/07/2015,clientA,Australia Pty Ltd,234x153,C,360,"336pp, 16pp, 1 x 8pp",Y,PB,PERFECT,"8,092.00","8,092.00","6,838.70","3,500",Done,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
7/07/2015 18:33,7/07/2015,clientA,Australia Pty Ltd,227x152,C,432,"384pp, 32pp, 1 x 16pp",Y,PB,PERFECT,"8,667.00","8,667.00","6,721.42","3,000",Done,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
9/07/2015 6:48,9/07/2015,clientA,Australia Pty Ltd,233x154,C,432,"384pp, 16pp, 32pp",Y,HB,CASEPERF,"10,460.00","10,934.00","8,397.23","3,000",Done,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBOW-0980-073
